"tree_id","date","values","budburst","budburst_perc"
"mof_cst_00001",2021-03-30,0.502777777777778,FALSE,0
"mof_cst_00001",2021-03-30,0.502105755732335,FALSE,0
"mof_cst_00001",2021-03-30,0.508755760368664,FALSE,0
"mof_cst_00001",2021-03-30,0.54,FALSE,0
"mof_cst_00001",2021-03-30,0.485347985347985,FALSE,0
"mof_cst_00001",2021-03-30,0.520763187429854,FALSE,0
"mof_cst_00001",2021-03-30,0.519408502772643,FALSE,0
"mof_cst_00001",2021-03-30,0.500547645125958,FALSE,0
"mof_cst_00001",2021-03-30,0.506104328523862,FALSE,0
"mof_cst_00001",2021-03-30,0.497527200791296,FALSE,0
"mof_cst_00001",2021-03-30,0.507042253521127,FALSE,0
"mof_cst_00001",2021-03-30,0.503404924044002,FALSE,0
"mof_cst_00001",2021-03-30,0.530048727666486,FALSE,0
"mof_cst_00001",2021-03-30,0.506927854753942,FALSE,0
"mof_cst_00001",2021-03-30,0.492063492063492,FALSE,0
"mof_cst_00001",2021-03-30,0.520763187429854,FALSE,0
"mof_cst_00001",2021-03-30,0.492063492063492,FALSE,0
"mof_cst_00001",2021-03-30,0.497527200791296,FALSE,0
"mof_cst_00001",2021-03-30,0.51536523929471,FALSE,0
"mof_cst_00001",2021-03-30,0.503404924044002,FALSE,0
"mof_cst_00001",2021-03-30,0.530048727666486,FALSE,0
"mof_cst_00001",2021-03-30,0.485347985347985,FALSE,0
"mof_cst_00001",2021-03-30,0.500547645125958,FALSE,0
"mof_cst_00001",2021-03-30,0.54,FALSE,0
"mof_cst_00001",2021-03-30,0.506927854753942,FALSE,0
"mof_cst_00001",2021-03-30,0.502105755732335,FALSE,0
"mof_cst_00001",2021-03-30,0.508755760368664,FALSE,0
"mof_cst_00001",2021-03-30,0.506104328523862,FALSE,0
"mof_cst_00001",2021-03-30,0.502777777777778,FALSE,0
"mof_cst_00001",2021-03-30,0.51536523929471,FALSE,0
"mof_cst_00001",2021-03-30,0.519011406844107,FALSE,0
"mof_cst_00001",2021-03-30,0.518002880460874,FALSE,0
"mof_cst_00001",2021-03-30,0.507042253521127,FALSE,0
"mof_cst_00001",2021-03-30,0.519408502772643,FALSE,0
"mof_cst_00001",2021-04-03,0.5527352297593,FALSE,0
"mof_cst_00001",2021-04-03,0.37007874015748,FALSE,0
"mof_cst_00001",2021-04-03,0.37221269296741,FALSE,0
"mof_cst_00001",2021-04-03,0.379134860050891,FALSE,0
"mof_cst_00001",2021-04-03,0.387154326494202,FALSE,0
"mof_cst_00001",2021-04-03,0.548672566371681,FALSE,0
"mof_cst_00001",2021-04-03,0.527642636001769,FALSE,0
"mof_cst_00001",2021-04-03,0.535371179039301,FALSE,0
"mof_cst_00001",2021-04-03,0.5527352297593,FALSE,0
"mof_cst_00001",2021-04-03,0.35948905109489,FALSE,0
"mof_cst_00001",2021-04-03,0.465250110668437,FALSE,0
"mof_cst_00001",2021-04-03,0.355887521968366,FALSE,0
"mof_cst_00001",2021-04-03,0.346463742166517,FALSE,0
"mof_cst_00001",2021-04-03,0.527642636001769,FALSE,0
"mof_cst_00001",2021-04-03,0.535371179039301,FALSE,0
"mof_cst_00001",2021-04-03,0.521968365553603,FALSE,0
"mof_cst_00001",2021-04-03,0.548672566371681,FALSE,0
"mof_cst_00001",2021-04-03,0.495392716103554,FALSE,0
"mof_cst_00001",2021-04-03,0.483671668137688,FALSE,0
"mof_cst_00001",2021-04-03,0.465250110668437,FALSE,0
"mof_cst_00001",2021-04-03,0.477203647416413,FALSE,0
"mof_cst_00001",2021-04-03,0.495392716103554,FALSE,0
"mof_cst_00001",2021-04-03,0.483671668137688,FALSE,0
"mof_cst_00001",2021-04-03,0.385146804835924,FALSE,0
"mof_cst_00001",2021-04-03,0.355887521968366,FALSE,0
"mof_cst_00001",2021-04-03,0.374945054945055,FALSE,0
"mof_cst_00001",2021-04-03,0.35948905109489,FALSE,0
"mof_cst_00001",2021-04-03,0.37221269296741,FALSE,0
"mof_cst_00001",2021-04-03,0.521968365553603,FALSE,0
"mof_cst_00001",2021-04-03,0.374945054945055,FALSE,0
"mof_cst_00001",2021-04-03,0.387154326494202,FALSE,0
"mof_cst_00001",2021-04-03,0.37007874015748,FALSE,0
"mof_cst_00001",2021-04-03,0.477203647416413,FALSE,0
"mof_cst_00001",2021-04-03,0.346463742166517,FALSE,0
"mof_cst_00001",2021-04-03,0.379134860050891,FALSE,0
"mof_cst_00001",2021-04-03,0.385146804835924,FALSE,0
"mof_cst_00001",2021-04-09,0.370466321243523,FALSE,0
"mof_cst_00001",2021-04-09,0.354385964912281,FALSE,0
"mof_cst_00001",2021-04-09,0.359872611464968,FALSE,0
"mof_cst_00001",2021-04-09,0.365159658552008,FALSE,0
"mof_cst_00001",2021-04-09,0.374355670103093,FALSE,0
"mof_cst_00001",2021-04-09,0.30781010719755,FALSE,0
"mof_cst_00001",2021-04-09,0.340733888374961,FALSE,0
"mof_cst_00001",2021-04-09,0.327261687917426,FALSE,0
"mof_cst_00001",2021-04-09,0.344393241167435,FALSE,0
"mof_cst_00001",2021-04-09,0.366992742189965,FALSE,0
"mof_cst_00001",2021-04-09,0.362364907819453,FALSE,0
"mof_cst_00001",2021-04-09,0.334564481378886,FALSE,0
"mof_cst_00001",2021-04-09,0.374355670103093,FALSE,0
"mof_cst_00001",2021-04-09,0.370466321243523,FALSE,0
"mof_cst_00001",2021-04-09,0.359872611464968,FALSE,0
"mof_cst_00001",2021-04-09,0.314425129612687,FALSE,0
"mof_cst_00001",2021-04-09,0.316864897834706,FALSE,0
"mof_cst_00001",2021-04-09,0.33312902237205,FALSE,0
"mof_cst_00001",2021-04-09,0.336204244847739,FALSE,0
"mof_cst_00001",2021-04-09,0.333128457283344,FALSE,0
"mof_cst_00001",2021-04-09,0.330884603611876,FALSE,0
"mof_cst_00001",2021-04-09,0.324175824175824,FALSE,0
"mof_cst_00001",2021-04-09,0.334972341733251,FALSE,0
"mof_cst_00001",2021-04-09,0.333128645993245,FALSE,0
"mof_cst_00001",2021-04-09,0.31747483989021,FALSE,0
"mof_cst_00001",2021-04-09,0.331288343558282,FALSE,0
"mof_cst_00001",2021-04-09,0.328850855745721,FALSE,0
"mof_cst_00001",2021-04-09,0.30781010719755,FALSE,0
"mof_cst_00001",2021-04-09,0.37108125399872,FALSE,0
"mof_cst_00001",2021-04-09,0.36313927307816,FALSE,0
"mof_cst_00001",2021-04-09,0.316864897834706,FALSE,0
"mof_cst_00001",2021-04-09,0.33312902237205,FALSE,0
"mof_cst_00001",2021-04-09,0.336204244847739,FALSE,0
"mof_cst_00001",2021-04-09,0.37108125399872,FALSE,0
"mof_cst_00001",2021-04-09,0.36313927307816,FALSE,0
"mof_cst_00001",2021-04-09,0.365159658552008,FALSE,0
"mof_cst_00001",2021-04-09,0.333333333333333,FALSE,0
"mof_cst_00001",2021-04-09,0.334564481378886,FALSE,0
"mof_cst_00001",2021-04-09,0.333333333333333,FALSE,0
"mof_cst_00001",2021-04-09,0.31747483989021,FALSE,0
"mof_cst_00001",2021-04-09,0.331288343558282,FALSE,0
"mof_cst_00001",2021-04-09,0.328850855745721,FALSE,0
"mof_cst_00001",2021-04-09,0.314425129612687,FALSE,0
"mof_cst_00001",2021-04-09,0.330884603611876,FALSE,0
"mof_cst_00001",2021-04-09,0.324175824175824,FALSE,0
"mof_cst_00001",2021-04-09,0.366992742189965,FALSE,0
"mof_cst_00001",2021-04-09,0.333128457283344,FALSE,0
"mof_cst_00001",2021-04-09,0.327261687917426,FALSE,0
"mof_cst_00001",2021-04-09,0.340733888374961,FALSE,0
"mof_cst_00001",2021-04-09,0.354385964912281,FALSE,0
"mof_cst_00001",2021-04-09,0.362364907819453,FALSE,0
"mof_cst_00001",2021-04-09,0.333128645993245,FALSE,0
"mof_cst_00001",2021-04-09,0.344393241167435,FALSE,0
"mof_cst_00001",2021-04-09,0.334972341733251,FALSE,0
"mof_cst_00001",2021-04-14,0.429832303618711,FALSE,0
"mof_cst_00001",2021-04-14,0.482322130074203,FALSE,0
"mof_cst_00001",2021-04-14,0.435745937961595,FALSE,0
"mof_cst_00001",2021-04-14,0.445731445731446,FALSE,0
"mof_cst_00001",2021-04-14,0.465486725663717,FALSE,0
"mof_cst_00001",2021-04-14,0.440987654320988,FALSE,0
"mof_cst_00001",2021-04-14,0.440987654320988,FALSE,0
"mof_cst_00001",2021-04-14,0.404844290657439,FALSE,0
"mof_cst_00001",2021-04-14,0.42621359223301,FALSE,0
"mof_cst_00001",2021-04-14,0.466555183946488,FALSE,0
"mof_cst_00001",2021-04-14,0.44131455399061,FALSE,0
"mof_cst_00001",2021-04-14,0.435745937961595,FALSE,0
"mof_cst_00001",2021-04-14,0.39693524468611,FALSE,0
"mof_cst_00001",2021-04-14,0.408560311284047,FALSE,0
"mof_cst_00001",2021-04-14,0.436671239140375,FALSE,0
"mof_cst_00001",2021-04-14,0.455935251798561,FALSE,0
"mof_cst_00001",2021-04-14,0.39693524468611,FALSE,0
"mof_cst_00001",2021-04-14,0.408560311284047,FALSE,0
"mof_cst_00001",2021-04-14,0.405642023346304,FALSE,0
"mof_cst_00001",2021-04-14,0.426078526417838,FALSE,0
"mof_cst_00001",2021-04-14,0.426078526417838,FALSE,0
"mof_cst_00001",2021-04-14,0.429832303618711,FALSE,0
"mof_cst_00001",2021-04-14,0.404844290657439,FALSE,0
"mof_cst_00001",2021-04-14,0.42621359223301,FALSE,0
"mof_cst_00001",2021-04-14,0.38621715418939,FALSE,0
"mof_cst_00001",2021-04-14,0.44131455399061,FALSE,0
"mof_cst_00001",2021-04-14,0.445731445731446,FALSE,0
"mof_cst_00001",2021-04-14,0.466555183946488,FALSE,0
"mof_cst_00001",2021-04-14,0.38621715418939,FALSE,0
"mof_cst_00001",2021-04-14,0.455935251798561,FALSE,0
"mof_cst_00001",2021-04-14,0.451553930530165,FALSE,0
"mof_cst_00001",2021-04-14,0.405642023346304,FALSE,0
"mof_cst_00001",2021-04-14,0.465486725663717,FALSE,0
"mof_cst_00001",2021-04-14,0.436671239140375,FALSE,0
"mof_cst_00001",2021-04-14,0.451553930530165,FALSE,0
"mof_cst_00001",2021-04-14,0.482322130074203,FALSE,0
"mof_cst_00001",2021-04-20,0.503470804409963,FALSE,0
"mof_cst_00001",2021-04-20,0.51131221719457,FALSE,0
"mof_cst_00001",2021-04-20,0.495073891625616,FALSE,0
"mof_cst_00001",2021-04-20,0.48683160415004,FALSE,0
"mof_cst_00001",2021-04-20,0.515455304928989,FALSE,0
"mof_cst_00001",2021-04-20,0.517671517671518,FALSE,0
"mof_cst_00001",2021-04-20,0.481128327373858,FALSE,0
"mof_cst_00001",2021-04-20,0.495073891625616,FALSE,0
"mof_cst_00001",2021-04-20,0.503470804409963,FALSE,0
"mof_cst_00001",2021-04-20,0.51131221719457,FALSE,0
"mof_cst_00001",2021-04-20,0.50761421319797,FALSE,0
"mof_cst_00001",2021-04-20,0.48683160415004,FALSE,0
"mof_cst_00001",2021-04-20,0.517671517671518,FALSE,0
"mof_cst_00001",2021-04-20,0.495560936238902,FALSE,0
"mof_cst_00001",2021-04-20,0.50761421319797,FALSE,0
"mof_cst_00001",2021-04-20,0.515455304928989,FALSE,0
"mof_cst_00001",2021-04-20,0.481128327373858,FALSE,0
"mof_cst_00001",2021-04-20,0.495560936238902,FALSE,0
"mof_cst_00001",2021-04-23,0.502210433244916,FALSE,0
"mof_cst_00001",2021-04-23,0.524264120922832,FALSE,0
"mof_cst_00001",2021-04-23,0.518549747048904,FALSE,0
"mof_cst_00001",2021-04-23,0.4989068648885,FALSE,0
"mof_cst_00001",2021-04-23,0.488747346072187,FALSE,0
"mof_cst_00001",2021-04-23,0.5004329004329,FALSE,0
"mof_cst_00001",2021-04-23,0.508211273857079,FALSE,0
"mof_cst_00001",2021-04-23,0.4997843898232,FALSE,0
"mof_cst_00001",2021-04-23,0.498914459400782,FALSE,0
"mof_cst_00001",2021-04-23,0.495629370629371,FALSE,0
"mof_cst_00001",2021-04-23,0.497427101200686,FALSE,0
"mof_cst_00001",2021-04-23,0.4989068648885,FALSE,0
"mof_cst_00001",2021-04-23,0.495629370629371,FALSE,0
"mof_cst_00001",2021-04-23,0.470441298917569,FALSE,0
"mof_cst_00001",2021-04-23,0.4997843898232,FALSE,0
"mof_cst_00001",2021-04-23,0.498914459400782,FALSE,0
"mof_cst_00001",2021-04-23,0.470441298917569,FALSE,0
"mof_cst_00001",2021-04-23,0.497427101200686,FALSE,0
"mof_cst_00001",2021-04-23,0.498242530755712,FALSE,0
"mof_cst_00001",2021-04-23,0.509548611111111,FALSE,0
"mof_cst_00001",2021-04-23,0.505019642077695,FALSE,0
"mof_cst_00001",2021-04-23,0.499781754692274,FALSE,0
"mof_cst_00001",2021-04-23,0.48444070647603,FALSE,0
"mof_cst_00001",2021-04-23,0.492728828058169,FALSE,0
"mof_cst_00001",2021-04-23,0.501730103806228,FALSE,0
"mof_cst_00001",2021-04-23,0.522842639593909,FALSE,0
"mof_cst_00001",2021-04-23,0.515876288659794,FALSE,0
"mof_cst_00001",2021-04-23,0.525573902537253,FALSE,0
"mof_cst_00001",2021-04-23,0.522905489063145,FALSE,0
"mof_cst_00001",2021-04-23,0.50261780104712,FALSE,0
"mof_cst_00001",2021-04-23,0.501730103806228,FALSE,0
"mof_cst_00001",2021-04-23,0.499781754692274,FALSE,0
"mof_cst_00001",2021-04-23,0.48444070647603,FALSE,0
"mof_cst_00001",2021-04-23,0.492728828058169,FALSE,0
"mof_cst_00001",2021-04-23,0.5004329004329,FALSE,0
"mof_cst_00001",2021-04-23,0.515876288659794,FALSE,0
"mof_cst_00001",2021-04-23,0.518549747048904,FALSE,0
"mof_cst_00001",2021-04-23,0.488747346072187,FALSE,0
"mof_cst_00001",2021-04-23,0.509548611111111,FALSE,0
"mof_cst_00001",2021-04-23,0.508211273857079,FALSE,0
"mof_cst_00001",2021-04-23,0.502210433244916,FALSE,0
"mof_cst_00001",2021-04-23,0.498242530755712,FALSE,0
"mof_cst_00001",2021-04-23,0.521794329242488,FALSE,0
"mof_cst_00001",2021-04-23,0.511054421768708,FALSE,0
"mof_cst_00001",2021-04-23,0.505019642077695,FALSE,0
"mof_cst_00001",2021-04-23,0.522842639593909,FALSE,0
"mof_cst_00001",2021-04-23,0.524264120922832,FALSE,0
"mof_cst_00001",2021-04-23,0.525573902537253,FALSE,0
"mof_cst_00001",2021-04-23,0.506514657980456,FALSE,0
"mof_cst_00001",2021-04-23,0.50261780104712,FALSE,0
"mof_cst_00001",2021-04-23,0.506514657980456,FALSE,0
"mof_cst_00001",2021-04-23,0.511054421768708,FALSE,0
"mof_cst_00001",2021-04-23,0.522905489063145,FALSE,0
"mof_cst_00001",2021-04-23,0.521794329242488,FALSE,0
"mof_cst_00001",2021-04-24,0.467625899280576,FALSE,0
"mof_cst_00001",2021-04-24,0.479935794542536,FALSE,0
"mof_cst_00001",2021-04-24,0.473320537428023,FALSE,0
"mof_cst_00001",2021-04-24,0.483245861929754,FALSE,0
"mof_cst_00001",2021-04-24,0.420574886535552,FALSE,0
"mof_cst_00001",2021-04-24,0.486231313926042,FALSE,0
"mof_cst_00001",2021-04-24,0.478397486252946,FALSE,0
"mof_cst_00001",2021-04-24,0.480928037750688,FALSE,0
"mof_cst_00001",2021-04-24,0.491320145337101,FALSE,0
"mof_cst_00001",2021-04-24,0.412445730824891,FALSE,0
"mof_cst_00001",2021-04-24,0.428967428967429,FALSE,0
"mof_cst_00001",2021-04-24,0.408304498269896,FALSE,0
"mof_cst_00001",2021-04-24,0.405854716299241,FALSE,0
"mof_cst_00001",2021-04-24,0.467625899280576,FALSE,0
"mof_cst_00001",2021-04-24,0.467478128565995,FALSE,0
"mof_cst_00001",2021-04-24,0.405103110800419,FALSE,0
"mof_cst_00001",2021-04-24,0.420310805926997,FALSE,0
"mof_cst_00001",2021-04-24,0.479935794542536,FALSE,0
"mof_cst_00001",2021-04-24,0.418057663125948,FALSE,0
"mof_cst_00001",2021-04-24,0.435125987213238,FALSE,0
"mof_cst_00001",2021-04-24,0.473320537428023,FALSE,0
"mof_cst_00001",2021-04-24,0.420574886535552,FALSE,0
"mof_cst_00001",2021-04-24,0.483245861929754,FALSE,0
"mof_cst_00001",2021-04-24,0.467478128565995,FALSE,0
"mof_cst_00001",2021-04-24,0.420310805926997,FALSE,0
"mof_cst_00001",2021-04-24,0.428967428967429,FALSE,0
"mof_cst_00001",2021-04-24,0.418057663125948,FALSE,0
"mof_cst_00001",2021-04-24,0.435125987213238,FALSE,0
"mof_cst_00001",2021-04-24,0.412445730824891,FALSE,0
"mof_cst_00001",2021-04-24,0.486231313926042,FALSE,0
"mof_cst_00001",2021-04-24,0.408304498269896,FALSE,0
"mof_cst_00001",2021-04-24,0.405854716299241,FALSE,0
"mof_cst_00001",2021-04-24,0.491320145337101,FALSE,0
"mof_cst_00001",2021-04-24,0.478397486252946,FALSE,0
"mof_cst_00001",2021-04-24,0.405103110800419,FALSE,0
"mof_cst_00001",2021-04-24,0.480928037750688,FALSE,0
"mof_cst_00001",2021-04-25,0.51283129995793,FALSE,0
"mof_cst_00001",2021-04-25,0.491458085021851,FALSE,0
"mof_cst_00001",2021-04-25,0.489731437598736,FALSE,0
"mof_cst_00001",2021-04-25,0.509207708779443,FALSE,0
"mof_cst_00001",2021-04-25,0.500822368421053,FALSE,0
"mof_cst_00001",2021-04-25,0.487824037706206,FALSE,0
"mof_cst_00001",2021-04-25,0.487824037706206,FALSE,0
"mof_cst_00001",2021-04-25,0.500406173842405,FALSE,0
"mof_cst_00001",2021-04-25,0.510086455331412,FALSE,0
"mof_cst_00001",2021-04-25,0.528003420265071,FALSE,0
"mof_cst_00001",2021-04-25,0.51283129995793,FALSE,0
"mof_cst_00001",2021-04-25,0.489731437598736,FALSE,0
"mof_cst_00001",2021-04-25,0.491458085021851,FALSE,0
"mof_cst_00001",2021-04-25,0.500822368421053,FALSE,0
"mof_cst_00001",2021-04-25,0.528003420265071,FALSE,0
"mof_cst_00001",2021-04-25,0.509207708779443,FALSE,0
"mof_cst_00001",2021-04-25,0.510086455331412,FALSE,0
"mof_cst_00001",2021-04-25,0.500406173842405,FALSE,0
"mof_cst_00001",2021-04-26,0.451821862348178,FALSE,0
"mof_cst_00001",2021-04-26,0.453137734311328,FALSE,0
"mof_cst_00001",2021-04-26,0.482032218091698,FALSE,0
"mof_cst_00001",2021-04-26,0.447357805566761,FALSE,0
"mof_cst_00001",2021-04-26,0.453220858895706,FALSE,0
"mof_cst_00001",2021-04-26,0.469269102990033,FALSE,0
"mof_cst_00001",2021-04-26,0.482032218091698,FALSE,0
"mof_cst_00001",2021-04-26,0.453137734311328,FALSE,0
"mof_cst_00001",2021-04-26,0.469109501491265,FALSE,0
"mof_cst_00001",2021-04-26,0.469269102990033,FALSE,0
"mof_cst_00001",2021-04-26,0.447357805566761,FALSE,0
"mof_cst_00001",2021-04-26,0.453220858895706,FALSE,0
"mof_cst_00001",2021-04-26,0.469109501491265,FALSE,0
"mof_cst_00001",2021-04-26,0.454846727423364,FALSE,0
"mof_cst_00001",2021-04-26,0.457321848081441,FALSE,0
"mof_cst_00001",2021-04-26,0.451821862348178,FALSE,0
"mof_cst_00001",2021-04-26,0.454846727423364,FALSE,0
"mof_cst_00001",2021-04-26,0.457321848081441,FALSE,0
"mof_cst_00001",2021-04-27,0.474589523064894,FALSE,0
"mof_cst_00001",2021-04-27,0.475735879077168,FALSE,0
"mof_cst_00001",2021-04-27,0.486038041278834,FALSE,0
"mof_cst_00001",2021-04-27,0.499791926758219,FALSE,0
"mof_cst_00001",2021-04-27,0.489068825910931,FALSE,0
"mof_cst_00001",2021-04-27,0.503470804409963,FALSE,0
"mof_cst_00001",2021-04-27,0.474589523064894,FALSE,0
"mof_cst_00001",2021-04-27,0.475735879077168,FALSE,0
"mof_cst_00001",2021-04-27,0.49127568825126,FALSE,0
"mof_cst_00001",2021-04-27,0.494033412887828,FALSE,0
"mof_cst_00001",2021-04-27,0.486038041278834,FALSE,0
"mof_cst_00001",2021-04-27,0.482904341144833,FALSE,0
"mof_cst_00001",2021-04-27,0.502909393183707,FALSE,0
"mof_cst_00001",2021-04-27,0.503470804409963,FALSE,0
"mof_cst_00001",2021-04-27,0.502909393183707,FALSE,0
"mof_cst_00001",2021-04-27,0.502743773744196,FALSE,0
"mof_cst_00001",2021-04-27,0.492289442467378,FALSE,0
"mof_cst_00001",2021-04-27,0.482718446601942,FALSE,0
"mof_cst_00001",2021-04-27,0.492969396195203,FALSE,0
"mof_cst_00001",2021-04-27,0.482718446601942,FALSE,0
"mof_cst_00001",2021-04-27,0.479841897233202,FALSE,0
"mof_cst_00001",2021-04-27,0.483507642799678,FALSE,0
"mof_cst_00001",2021-04-27,0.501837484687628,FALSE,0
"mof_cst_00001",2021-04-27,0.49127568825126,FALSE,0
"mof_cst_00001",2021-04-27,0.494033412887828,FALSE,0
"mof_cst_00001",2021-04-27,0.492969396195203,FALSE,0
"mof_cst_00001",2021-04-27,0.502743773744196,FALSE,0
"mof_cst_00001",2021-04-27,0.492289442467378,FALSE,0
"mof_cst_00001",2021-04-27,0.482904341144833,FALSE,0
"mof_cst_00001",2021-04-27,0.497015519299642,FALSE,0
"mof_cst_00001",2021-04-27,0.501837484687628,FALSE,0
"mof_cst_00001",2021-04-27,0.479841897233202,FALSE,0
"mof_cst_00001",2021-04-27,0.483507642799678,FALSE,0
"mof_cst_00001",2021-04-27,0.489068825910931,FALSE,0
"mof_cst_00001",2021-04-27,0.499791926758219,FALSE,0
"mof_cst_00001",2021-04-27,0.497015519299642,FALSE,0
"mof_cst_00001",2021-05-08,0.524676569238141,TRUE,90
"mof_cst_00001",2021-05-08,0.527604416706673,TRUE,90
"mof_cst_00001",2021-05-08,0.543450064850843,TRUE,90
"mof_cst_00001",2021-05-08,0.506836397925507,TRUE,90
"mof_cst_00001",2021-05-08,0.499143835616438,TRUE,90
"mof_cst_00001",2021-05-08,0.543450064850843,TRUE,90
"mof_cst_00001",2021-05-08,0.552582683017466,TRUE,90
"mof_cst_00001",2021-05-08,0.552582683017466,TRUE,90
"mof_cst_00001",2021-05-08,0.525634882606612,TRUE,90
"mof_cst_00001",2021-05-08,0.503643724696356,TRUE,90
"mof_cst_00001",2021-05-08,0.524676569238141,TRUE,90
"mof_cst_00001",2021-05-08,0.525634882606612,TRUE,90
"mof_cst_00001",2021-05-08,0.52329262777024,TRUE,90
"mof_cst_00001",2021-05-08,0.506836397925507,TRUE,90
"mof_cst_00001",2021-05-08,0.52329262777024,TRUE,90
"mof_cst_00001",2021-05-08,0.503643724696356,TRUE,90
"mof_cst_00001",2021-05-08,0.527604416706673,TRUE,90
"mof_cst_00001",2021-05-08,0.499143835616438,TRUE,90
"mof_cst_00001",2021-05-09,0.676245907602765,TRUE,90
"mof_cst_00001",2021-05-09,0.681222707423581,TRUE,90
"mof_cst_00001",2021-05-09,0.625657202944269,TRUE,90
"mof_cst_00001",2021-05-09,0.650211565585331,TRUE,90
"mof_cst_00001",2021-05-09,0.676238334529792,TRUE,90
"mof_cst_00001",2021-05-09,0.69205298013245,TRUE,90
"mof_cst_00001",2021-05-09,0.681089743589744,TRUE,90
"mof_cst_00001",2021-05-09,0.679588607594937,TRUE,90
"mof_cst_00001",2021-05-09,0.68236582694414,TRUE,90
"mof_cst_00001",2021-05-09,0.676238334529792,TRUE,90
"mof_cst_00001",2021-05-09,0.67310443490701,TRUE,90
"mof_cst_00001",2021-05-09,0.68562115175661,TRUE,90
"mof_cst_00001",2021-05-09,0.682619647355164,TRUE,90
"mof_cst_00001",2021-05-09,0.68562115175661,TRUE,90
"mof_cst_00001",2021-05-09,0.682619647355164,TRUE,90
"mof_cst_00001",2021-05-09,0.661680911680912,TRUE,90
"mof_cst_00001",2021-05-09,0.674901539563194,TRUE,90
"mof_cst_00001",2021-05-09,0.678391959798995,TRUE,90
"mof_cst_00001",2021-05-09,0.671772428884026,TRUE,90
"mof_cst_00001",2021-05-09,0.68482207697894,TRUE,90
"mof_cst_00001",2021-05-09,0.683754512635379,TRUE,90
"mof_cst_00001",2021-05-09,0.682326621923937,TRUE,90
"mof_cst_00001",2021-05-09,0.67504835589942,TRUE,90
"mof_cst_00001",2021-05-09,0.678223607323724,TRUE,90
"mof_cst_00001",2021-05-09,0.69205298013245,TRUE,90
"mof_cst_00001",2021-05-09,0.681089743589744,TRUE,90
"mof_cst_00001",2021-05-09,0.679588607594937,TRUE,90
"mof_cst_00001",2021-05-09,0.670462633451957,TRUE,90
"mof_cst_00001",2021-05-09,0.676632572777341,TRUE,90
"mof_cst_00001",2021-05-09,0.669745958429561,TRUE,90
"mof_cst_00001",2021-05-09,0.67504835589942,TRUE,90
"mof_cst_00001",2021-05-09,0.685589519650655,TRUE,90
"mof_cst_00001",2021-05-09,0.679497250589159,TRUE,90
"mof_cst_00001",2021-05-09,0.676632572777341,TRUE,90
"mof_cst_00001",2021-05-09,0.669745958429561,TRUE,90
"mof_cst_00001",2021-05-09,0.68236582694414,TRUE,90
"mof_cst_00001",2021-05-09,0.681222707423581,TRUE,90
"mof_cst_00001",2021-05-09,0.676245907602765,TRUE,90
"mof_cst_00001",2021-05-09,0.650211565585331,TRUE,90
"mof_cst_00001",2021-05-09,0.670462633451957,TRUE,90
