"datetime","temp_in_degrees_c","magnitude_in_kohm","battery_in_percent","solar_in_percent"
2021-06-03 20:59:12,20.4,21.977,100,32
2021-06-03 21:14:46,19.6,22.503,100,11
2021-06-03 23:19:18,16.9,23.819,99,0
2021-06-03 23:34:52,16.8,23.877,100,0
2021-06-03 23:50:26,16.8,23.79,99,0
2021-06-04 00:06:00,16.6,23.809,100,0
2021-06-04 00:21:34,16.5,23.869,100,0
2021-06-04 00:37:08,16.6,23.721,99,0
2021-06-04 00:37:24,16.6,23.721,99,0
2021-06-04 00:52:43,16.4,23.736,99,0
2021-06-04 01:08:16,16.3,23.789,99,0
2021-06-04 01:23:50,16.1,23.805,99,0
2021-06-04 01:39:25,16.3,23.831,99,0
2021-06-04 01:54:58,16,23.8,99,0
2021-06-04 02:10:33,16,23.897,99,0
2021-06-04 02:26:07,16,23.732,100,0
2021-06-04 02:41:41,15.9,23.851,98,0
2021-06-04 02:57:15,15.8,23.794,99,0
2021-06-04 03:12:49,15.8,23.753,99,0
2021-06-04 03:13:05,15.8,23.753,99,0
2021-06-04 03:28:23,15.8,23.768,99,0
2021-06-04 03:43:57,15.8,23.799,99,0
2021-06-04 03:59:31,15.8,23.645,99,0
2021-06-04 04:15:05,15.9,23.674,99,0
2021-06-04 04:30:39,15.8,23.712,98,0
2021-06-04 04:46:13,15.7,23.626,99,1
2021-06-04 05:01:48,15.7,23.672,100,9
2021-06-04 05:17:21,15.6,23.6,99,36
2021-06-04 05:32:56,15.6,23.694,100,5
2021-06-04 05:48:30,15.5,23.681,99,39
2021-06-04 05:48:45,15.5,23.681,99,39
2021-06-04 06:04:04,15.7,23.614,100,51
2021-06-04 06:19:38,15.6,23.543,99,61
2021-06-04 06:35:13,15.8,23.353,100,7
2021-06-04 06:50:46,16,23.267,99,9
2021-06-04 07:06:20,16.1,23.184,100,8
2021-06-04 07:21:54,16.2,23.102,100,12
2021-06-04 07:37:28,16.6,23.176,100,10
2021-06-04 07:53:02,17.1,22.599,100,17
2021-06-04 08:08:36,17.4,22.384,100,16
2021-06-04 08:24:10,18.1,21.866,99,21
2021-06-04 08:39:44,18.4,22.215,100,26
2021-06-04 08:55:18,18.9,62.912,100,26
2021-06-04 09:10:52,19.3,72.057,100,21
2021-06-04 09:42:00,20.6,21.056,100,30
2021-06-04 09:57:33,21,21.006,100,32
2021-06-04 10:13:08,21.9,106.418,100,17
2021-06-04 10:28:42,21.7,278.828,100,38
2021-06-04 10:44:16,24.3,36.693,100,33
2021-06-04 10:59:48,24.1,20.334,100,47
2021-06-04 11:15:22,25.7,20.093,100,34
2021-06-04 11:30:56,25.6,20.168,100,39
2021-06-04 11:46:29,28,19.918,100,43
2021-06-04 12:02:03,29.3,57.687,100,31
2021-06-04 12:17:36,28.5,19.766,100,31
2021-06-04 12:33:10,30.3,19.776,100,42
2021-06-04 12:48:43,31.8,19.106,100,41
2021-06-04 13:04:16,32.6,18.861,100,33
2021-06-04 13:19:50,33.9,18.826,100,38
2021-06-04 13:35:23,32.5,18.799,100,35
2021-06-04 13:50:56,31.3,18.801,100,27
2021-06-04 14:06:30,30.7,18.803,100,29
2021-06-04 14:22:03,30.4,18.77,100,43
2021-06-04 14:37:36,33.5,18.237,100,30
2021-06-04 14:53:10,31.6,18.59,100,4
2021-06-04 15:08:43,27,20.4,100,9
2021-06-04 15:24:17,23.4,21.882,100,11
2021-06-04 15:39:51,21.5,22.723,100,10
2021-06-04 15:55:25,20.1,25.936,100,8
2021-06-04 16:26:33,18.9,24.014,100,61
2021-06-04 16:42:07,18.6,23.87,100,55
2021-06-04 17:13:15,18.1,23.825,100,48
2021-06-04 17:28:49,18,23.757,100,46
2021-06-04 17:44:23,17.9,23.663,100,42
2021-06-04 17:46:58,17.8,23.703,100,43
2021-06-04 18:02:32,17.9,23.543,100,54
2021-06-04 18:18:06,17.8,23.359,100,9
2021-06-04 18:33:40,18.5,22.863,100,12
2021-06-04 19:04:48,19.6,22.121,100,15
2021-06-04 19:05:04,19.6,22.121,100,15
2021-06-04 19:20:22,19.3,22.243,100,10
2021-06-04 19:35:56,19.3,22.197,100,7
2021-06-04 19:51:30,19.3,22.135,100,6
2021-06-04 20:07:04,19.2,22.006,100,61
2021-06-04 20:22:38,18.7,22.132,100,47
2021-06-04 20:38:12,18.5,22.228,100,33
2021-06-04 21:09:20,18.4,22.361,100,53
2021-06-04 21:40:28,18,22.479,100,7
2021-06-04 21:56:02,18,22.422,100,1
2021-06-04 22:11:36,18.1,22.426,100,0
2021-06-04 22:11:52,18.1,22.426,100,0
2021-06-04 22:27:10,18,22.449,100,0
2021-06-04 22:42:44,17.9,22.434,100,0
2021-06-04 22:58:19,17.8,22.467,100,0
2021-06-04 23:13:52,17.7,22.583,99,0
2021-06-04 23:29:26,17.7,22.528,100,0
2021-06-04 23:45:00,17.6,22.573,99,0
2021-06-05 00:00:34,17.4,22.697,99,0
2021-06-05 00:16:08,17.2,22.769,100,0
2021-06-05 00:31:42,16.9,22.809,100,0
2021-06-05 00:47:16,16.9,22.875,100,0
2021-06-05 00:47:32,16.9,22.875,100,0
2021-06-05 01:02:50,16.8,22.841,100,0
2021-06-05 01:18:25,16.8,22.814,100,0
2021-06-05 01:33:59,16.8,22.787,99,0
2021-06-05 01:49:33,16.8,22.774,99,0
2021-06-05 02:05:07,16.6,22.784,100,0
2021-06-05 02:20:41,16.7,22.841,99,0
2021-06-05 02:36:15,16.6,22.851,99,0
2021-06-05 02:51:49,16.6,22.735,100,0
2021-06-05 03:07:23,16.9,22.63,100,0
2021-06-05 03:22:58,16.9,22.396,100,0
2021-06-05 03:23:13,16.9,22.396,100,0
2021-06-05 03:38:31,17.1,22.42,100,0
2021-06-05 03:54:05,16.9,22.459,99,0
2021-06-05 04:09:39,16.8,22.435,100,0
2021-06-05 04:25:13,16.7,22.484,99,0
2021-06-05 04:40:47,16.8,22.532,100,0
2021-06-05 04:56:22,16.7,22.568,100,4
2021-06-05 05:11:55,16.6,22.494,100,18
2021-06-05 05:27:30,16.5,22.575,100,53
2021-06-05 05:43:04,16.5,22.424,100,26
2021-06-05 05:58:38,16.4,22.483,100,49
2021-06-05 06:14:13,16.5,22.51,100,48
2021-06-05 06:29:46,16.5,22.447,100,53
2021-06-05 06:45:20,16.6,22.33,100,8
2021-06-05 07:00:54,17,22.228,100,12
2021-06-05 07:16:28,17.1,21.999,100,10
2021-06-05 07:32:03,17.2,21.97,100,10
2021-06-05 07:47:37,17.3,21.922,100,11
2021-06-05 08:03:10,17.5,21.833,100,15
2021-06-05 08:18:44,17.7,21.66,100,10
2021-06-05 08:49:52,18,21.4,100,19
2021-06-05 09:05:26,18.3,21.331,100,14
2021-06-05 09:21:00,18.1,21.333,100,19
2021-06-05 09:36:35,18.6,89.826,100,24
2021-06-05 09:52:08,19.6,56.831,100,16
2021-06-05 10:07:42,20.7,26.3,100,32
2021-06-05 10:23:16,21.1,20.291,100,35
2021-06-05 10:38:49,21.7,20.266,100,34
2021-06-05 10:54:25,22.8,36.895,100,36
2021-06-05 11:09:57,23.8,20.269,100,30
2021-06-05 11:25:31,23.8,20.347,100,28
2021-06-05 11:41:04,23.7,20.535,100,40
2021-06-05 11:56:38,25.1,26.944,100,37
2021-06-05 12:12:13,25.3,20.857,100,34
2021-06-05 12:27:46,25.2,20.96,100,47
2021-06-05 12:43:20,25.9,20.931,100,38
2021-06-05 12:58:53,26.4,20.839,100,42
2021-06-05 13:14:26,27,21.501,100,30
2021-06-05 13:30:00,28,20.265,100,37
2021-06-05 13:45:34,27.7,36.936,100,32
2021-06-05 14:01:07,27.6,20.082,100,34
2021-06-05 14:16:41,27.4,20.562,100,44
2021-06-05 14:32:14,29.2,32.94,100,34
2021-06-05 14:47:48,28.6,20.061,100,44
2021-06-05 15:03:21,29.5,19.895,100,36
2021-06-05 15:18:54,28.8,19.935,100,32
2021-06-05 15:34:29,28.5,33.309,100,35
2021-06-05 15:50:03,28.2,689.808,100,32
2021-06-05 16:21:09,26.5,20.825,100,30
2021-06-05 16:36:42,26,21.023,100,30
2021-06-05 16:52:16,26,20.921,100,28
2021-06-05 17:07:50,25.9,20.874,100,36
2021-06-05 17:38:57,27.5,19.255,100,31
2021-06-05 17:54:32,29.5,18.502,100,27
2021-06-05 18:10:04,29.7,18.272,100,24
2021-06-05 18:25:38,29.3,18.476,100,9
2021-06-05 18:41:11,26.4,19.924,100,5
2021-06-05 18:43:47,26,20.203,100,6
2021-06-05 18:59:21,24.9,20.678,100,17
2021-06-05 19:14:54,24.8,20.94,100,20
2021-06-05 19:30:28,24,21.333,100,16
2021-06-05 19:46:02,23.1,21.95,100,8
2021-06-05 20:01:36,22.1,22.394,100,7
2021-06-05 20:17:10,21.2,22.728,100,5
2021-06-05 20:32:44,21.1,22.74,100,54
2021-06-05 20:48:17,20.6,22.804,100,45
2021-06-05 21:03:53,20.4,22.936,100,41
2021-06-05 21:19:25,20.1,22.889,100,18
2021-06-05 21:35:00,19.9,22.806,100,51
2021-06-05 21:50:33,19.6,22.816,100,24
2021-06-05 22:06:07,19.4,22.899,100,0
2021-06-05 22:21:42,19.1,22.921,100,0
2021-06-05 22:37:15,18.9,23.002,100,0
2021-06-05 22:52:49,18.7,22.923,99,0
2021-06-05 23:08:23,18.6,23.01,99,0
2021-06-05 23:23:57,18.6,23.02,100,0
2021-06-05 23:39:31,18.4,23.096,100,0
2021-06-05 23:55:05,18.2,23.166,100,0
2021-06-06 00:10:39,17.8,23.341,100,0
2021-06-06 00:26:16,17.4,23.797,99,0
2021-06-06 00:57:21,16.6,24.148,100,0
2021-06-06 01:28:29,16.4,24.381,100,0
2021-06-06 01:44:03,16.2,24.296,100,0
2021-06-06 01:59:37,16.2,24.407,99,0
2021-06-06 02:15:11,16.1,24.336,99,0
2021-06-06 02:30:46,16.1,24.38,99,0
2021-06-06 03:01:54,16,24.354,99,0
2021-06-06 03:02:10,16,24.354,99,0
2021-06-06 03:33:02,16,24.327,99,0
2021-06-06 04:19:44,15.9,24.341,98,0
2021-06-06 04:35:18,15.8,24.41,100,0
2021-06-06 05:06:26,15.7,24.384,99,14
2021-06-06 05:22:00,15.6,24.439,100,34
2021-06-06 06:08:43,15.7,24.327,100,24
2021-06-06 06:24:17,15.8,24.38,100,30
2021-06-06 06:39:51,15.8,24.22,99,38
2021-06-06 07:26:33,16.1,24.134,100,10
2021-06-06 07:42:07,16.5,23.877,100,12
2021-06-06 07:42:23,16.5,23.877,100,12
2021-06-06 08:13:15,17,23.59,100,6
2021-06-06 08:28:49,17,23.486,100,8
2021-06-06 08:44:24,17.1,23.434,99,8
2021-06-06 09:31:05,17.1,23.512,100,8
2021-06-06 10:02:13,17.1,23.593,100,10
2021-06-06 10:17:47,17.3,23.508,100,20
2021-06-06 10:48:55,18.9,22.743,100,10
2021-06-06 11:04:29,18.6,22.955,100,13
2021-06-06 11:20:04,18.8,22.895,100,24
2021-06-06 11:35:38,19.2,60.148,100,24
2021-06-06 11:51:11,19.9,22.654,100,26
2021-06-06 12:06:45,20.8,22.298,100,33
2021-06-06 12:37:53,20.5,22.56,100,17
2021-06-06 12:53:28,19.9,96.116,100,16
2021-06-06 13:09:02,19.6,138.709,100,17
2021-06-06 13:24:35,19.4,139.827,100,28
2021-06-06 13:40:09,19.7,147.062,100,16
2021-06-06 13:55:43,19.2,36.745,100,21
2021-06-06 14:11:17,19.5,24.396,100,22
2021-06-06 14:26:51,19.8,23.029,100,25
2021-06-06 14:42:25,20.2,595.327,100,31
2021-06-06 14:57:59,20.8,715.125,100,25
2021-06-06 15:13:36,20.3,515.688,100,26
2021-06-06 15:29:07,20.3,503.327,100,27
2021-06-06 15:44:41,20.4,431.308,100,27
2021-06-06 16:00:31,20.6,334.972,100,25
2021-06-06 16:15:49,20.4,272.529,100,22
2021-06-06 16:46:57,19.6,202.738,100,8
2021-06-06 17:02:30,18.8,23.659,100,6
2021-06-06 17:18:04,18.4,23.713,100,8
2021-06-06 17:33:38,18.4,23.74,100,10
2021-06-06 17:49:12,18.5,23.533,100,9
2021-06-06 18:04:46,18.3,23.668,100,5
2021-06-06 18:20:20,18,23.616,100,3
2021-06-06 18:35:54,18.1,23.495,100,7
2021-06-06 18:51:28,18,23.504,100,9
2021-06-06 19:07:02,18,23.382,100,9
2021-06-06 19:22:36,17.9,23.396,100,10
2021-06-06 19:40:46,18,23.332,100,8
2021-06-06 19:56:21,18.1,23.306,100,7
2021-06-06 19:56:36,18.1,23.306,100,7
2021-06-06 20:27:28,17.8,23.404,100,60
2021-06-06 20:43:02,17.6,23.487,100,62
2021-06-06 20:58:36,17.6,23.483,100,45
2021-06-06 21:14:10,17.3,23.594,100,26
2021-06-06 21:29:44,16.8,23.728,100,1
2021-06-06 21:45:18,16.1,24.023,100,36
2021-06-06 22:00:52,15.8,24.317,100,6
2021-06-06 22:16:26,15.6,25.912,100,0
2021-06-06 22:32:00,15.6,25.561,100,0
2021-06-06 22:47:35,15.6,25.494,100,0
2021-06-06 22:47:50,15.6,25.494,100,0
2021-06-06 23:18:43,15.4,24.586,100,0
2021-06-06 23:34:17,15.4,24.521,100,0
2021-06-06 23:49:51,15.6,24.457,100,0
2021-06-07 00:05:25,15.6,24.344,100,0
2021-06-07 00:20:59,15.7,24.183,100,0
2021-06-07 00:36:33,15.7,24.203,100,0
2021-06-07 00:52:08,15.7,24.154,100,0
2021-06-07 01:07:42,15.6,24.178,100,0
2021-06-07 01:23:16,15.7,24.049,100,0
2021-06-07 01:38:50,15.6,24.096,100,0
2021-06-07 01:39:06,15.6,24.096,100,0
2021-06-07 01:54:24,15.5,24.131,100,0
2021-06-07 02:09:58,15.5,24.063,100,0
2021-06-07 02:25:32,15.5,24.165,100,0
2021-06-07 02:41:07,15.3,24.107,100,0
2021-06-07 03:12:15,15.3,24.08,100,0
2021-06-07 03:27:49,15.4,24.136,100,0
2021-06-07 03:43:23,15.3,24.164,100,0
2021-06-07 03:58:57,15.2,24.102,100,0
2021-06-07 04:14:31,15.2,24.118,100,0
2021-06-07 05:01:14,14.9,24.15,100,13
2021-06-07 05:01:30,14.9,24.15,100,13
2021-06-07 05:16:48,14.9,24.264,100,28
2021-06-07 05:32:23,15,24.136,100,51
2021-06-07 05:47:56,15.1,24.085,100,60
2021-06-07 06:03:30,15.1,24.099,100,0
2021-06-07 06:19:07,15.1,23.996,100,22
2021-06-07 06:34:39,15.1,24.048,100,38
2021-06-07 06:50:13,15.2,23.958,100,51
2021-06-07 07:21:22,15.3,23.84,100,3
2021-06-07 07:36:55,15.6,23.74,100,8
2021-06-07 08:08:03,16.2,23.289,100,10
2021-06-07 08:08:20,16.2,23.289,100,10
2021-06-07 08:23:38,16.2,23.228,100,10
2021-06-07 08:39:12,16.5,23.107,100,19
2021-06-07 08:54:46,16.8,23.13,100,16
2021-06-07 15:39:30,22.5,21.157,100,29
2021-06-08 20:14:21,23.2,326.256,100,59
