"datetime","temp_in_degrees_c","magnitude_in_kohm","battery_in_percent","solar_in_percent"
2021-05-13 16:06:55,17.1,11.578,100,26
2021-05-13 16:21:57,17.2,11.581,100,24
2021-05-13 16:37:16,17.3,11.535,100,31
2021-05-13 17:07:55,17.9,11.423,100,29
2021-05-13 17:23:14,17.4,11.501,100,18
2021-05-13 17:38:34,16.9,11.528,100,15
2021-05-13 17:53:54,16.7,11.573,100,15
2021-05-13 18:09:12,16.5,11.6,100,21
2021-05-13 18:24:32,16.6,11.586,100,20
2021-05-13 18:39:51,16.6,11.626,100,17
2021-05-13 18:55:10,16.5,11.628,100,12
2021-05-13 19:10:29,16.4,11.606,100,5
2021-05-13 19:25:48,16.3,11.613,100,57
2021-05-13 19:41:07,16,11.683,100,37
2021-05-13 19:56:27,15.7,11.714,100,27
2021-05-13 20:11:47,15.5,11.746,100,10
2021-05-13 20:27:05,15.2,11.771,100,51
2021-05-13 20:57:43,14.4,11.955,100,14
2021-05-13 20:57:59,14.4,11.955,100,14
2021-05-13 21:13:03,14.1,12.017,100,5
2021-05-13 21:28:22,13.9,12.046,100,1
2021-05-13 21:43:41,13.8,11.999,100,0
2021-05-13 21:59:00,13.5,11.951,100,0
2021-05-13 22:14:19,13.4,11.962,100,0
2021-05-13 22:29:40,13.3,11.988,100,0
2021-05-13 22:44:57,13.4,11.97,100,0
2021-05-14 00:01:33,12.5,12.029,100,0
2021-05-14 00:16:53,12.4,12.004,100,0
2021-05-14 00:32:11,12.3,12.076,100,0
2021-05-14 00:47:30,12.2,12.081,100,0
2021-05-14 01:02:49,12,12.051,100,0
2021-05-14 01:18:08,12.1,12.159,100,0
2021-05-14 01:33:27,11.8,12.165,100,0
2021-05-14 01:48:46,11.7,12.156,100,0
2021-05-14 02:04:05,11.7,12.212,100,0
2021-05-14 02:19:24,11.6,12.204,100,0
2021-05-14 02:19:40,11.6,12.204,100,0
2021-05-14 02:34:43,11.6,12.246,100,0
2021-05-14 02:50:02,11.6,12.3,100,0
2021-05-14 03:05:21,11.6,12.289,100,0
2021-05-14 03:20:40,11.6,12.288,100,0
2021-05-14 03:36:00,11.5,12.34,100,0
2021-05-14 03:51:19,11.2,12.378,100,0
2021-05-14 04:06:38,11.1,12.419,100,0
2021-05-14 04:21:57,11,12.441,100,0
2021-05-14 04:37:16,10.9,12.487,100,0
2021-05-14 04:52:35,11,12.433,100,0
2021-05-14 05:07:54,10.7,12.575,100,0
2021-05-14 05:38:32,10.6,12.642,100,35
2021-05-14 05:41:05,10.7,12.632,100,46
2021-05-14 05:56:24,10.6,12.634,100,10
2021-05-14 06:27:02,10.6,12.672,100,57
2021-05-14 06:27:18,10.6,12.672,100,57
2021-05-14 06:42:21,10.5,12.644,100,3
2021-05-14 06:57:40,10.3,12.656,100,6
2021-05-14 07:12:59,10.5,12.652,100,10
2021-05-14 07:28:18,10.8,12.642,100,13
2021-05-14 07:43:37,10.9,12.581,100,17
2021-05-14 07:58:56,11.6,12.37,100,22
2021-05-14 08:14:15,11.8,12.315,100,14
2021-05-14 08:29:34,12,12.293,100,20
2021-05-14 09:15:32,14.2,12.139,100,24
2021-05-14 09:30:51,15.4,12,100,45
2021-05-14 09:46:10,17,11.739,100,47
2021-05-14 10:01:29,17.8,11.556,100,48
2021-05-14 10:16:49,18.3,11.436,100,48
2021-05-14 10:32:08,19.1,11.37,100,50
2021-05-14 10:47:27,21.7,11.172,100,41
2021-05-14 11:02:47,19.9,11.17,100,49
2021-05-14 12:04:04,18.1,11.352,100,30
2021-05-14 12:19:23,17.1,11.461,100,35
2021-05-14 12:34:42,17,11.492,100,27
2021-05-14 12:50:02,16.5,11.644,100,29
2021-05-14 13:05:21,16.4,11.685,100,34
2021-05-14 13:20:40,17,11.561,100,40
2021-05-14 13:35:59,17.8,11.48,100,37
2021-05-14 13:51:19,17.9,11.456,100,31
2021-05-14 14:06:38,17.3,11.499,100,27
2021-05-14 14:21:57,17,11.536,100,35
2021-05-14 14:37:16,17.5,11.514,100,28
2021-05-14 15:07:55,17.1,11.54,100,32
2021-05-14 15:23:14,17.1,11.576,100,31
2021-05-14 15:38:33,17.3,11.519,100,28
2021-05-14 15:53:53,17.6,11.462,100,37
2021-05-14 16:09:12,18.8,11.328,100,36
2021-05-14 16:24:31,18.8,11.259,100,14
2021-05-14 16:39:50,18,11.285,100,41
2021-05-14 16:55:10,19.6,11.08,100,31
2021-05-14 17:10:29,18.1,11.178,100,11
2021-05-14 17:25:48,17.7,11.255,100,11
2021-05-14 17:41:07,17.3,11.306,100,3
2021-05-14 17:56:27,17,11.326,100,12
2021-05-14 18:11:46,16.7,11.374,100,2
2021-05-14 18:27:05,15.8,11.588,100,7
2021-05-14 18:42:24,14.5,11.863,100,9
2021-05-14 18:57:44,13.7,12.053,100,14
2021-05-14 19:28:22,14.7,11.842,100,14
2021-05-15 05:56:20,9.4,12.759,100,61
2021-05-15 06:11:39,9.5,12.747,100,57
2021-05-15 06:11:55,9.5,12.747,100,57
2021-05-15 06:14:12,9.6,12.689,100,52
2021-05-15 06:44:50,9.6,12.672,100,56
2021-05-15 07:00:09,9.6,12.66,100,55
2021-05-15 07:15:28,9.7,12.604,100,5
2021-05-15 07:30:47,9.6,12.613,100,7
2021-05-15 07:46:06,9.8,12.544,100,7
2021-05-15 08:01:25,9.7,12.547,100,14
2021-05-15 08:16:44,10,12.477,100,13
2021-05-15 08:32:03,10,12.419,100,59
2021-05-15 09:02:41,9.9,12.396,100,11
2021-05-15 09:18:00,9.8,12.343,100,12
2021-05-15 09:33:19,9.8,12.3,100,15
2021-05-15 09:48:38,10,12.256,100,10
2021-05-15 10:03:57,10.1,12.247,100,11
2021-05-15 10:19:16,10.1,12.21,100,20
2021-05-15 10:34:35,10.4,11.989,100,21
2021-05-15 10:49:54,11.6,11.66,100,26
2021-05-15 11:05:13,13,11.399,100,31
2021-05-15 11:20:32,12.7,11.386,100,51
2021-05-15 11:20:48,12.7,11.386,100,51
2021-05-15 11:35:51,13.5,11.267,100,44
2021-05-15 11:51:10,14,11.304,100,32
2021-05-15 12:06:29,13.7,11.588,100,40
2021-05-15 12:21:49,13.8,11.841,100,43
2021-05-15 12:52:27,15.3,11.903,100,33
2021-05-15 13:07:46,15.4,11.81,100,41
2021-05-15 13:23:05,15.5,11.692,100,28
2021-05-15 14:24:22,11.1,12.604,100,36
2021-05-15 14:39:41,11.8,12.438,100,17
2021-05-15 14:55:00,12.4,12.319,100,38
2021-05-15 14:55:16,12.4,12.319,100,38
2021-05-15 15:10:19,13.3,12.134,100,29
2021-05-15 15:56:17,12.5,12.327,100,18
2021-05-15 16:11:36,12.9,12.31,100,15
2021-05-15 17:12:52,10.6,12.778,100,20
2021-05-15 17:28:11,10.8,12.687,100,24
2021-05-16 07:17:51,9.6,11.981,100,27
2021-05-16 07:33:09,9.9,11.73,100,12
2021-05-16 07:48:28,10,11.652,100,25
2021-05-16 08:03:47,10.1,11.488,100,34
2021-05-16 08:19:06,10.2,11.383,100,12
2021-05-16 08:34:25,10.3,11.333,100,14
2021-05-16 09:05:03,10.3,11.298,100,13
2021-05-16 09:20:22,10.3,11.263,100,39
2021-05-16 09:35:42,10.6,11.161,100,33
2021-05-16 09:51:01,10.7,11.144,100,22
2021-05-16 10:06:20,10.6,11.155,100,10
2021-05-16 10:21:39,10.6,11.163,100,10
2021-05-16 10:36:58,10.3,11.272,100,9
2021-05-16 11:53:33,9.9,11.342,100,19
2021-05-16 12:08:52,10.5,11.075,100,48
2021-05-16 12:24:11,11.5,10.837,100,36
2021-05-16 12:39:30,11.9,10.693,100,34
2021-05-16 12:54:49,11.2,10.839,100,21
2021-05-16 13:10:08,10.9,10.879,100,30
2021-05-16 13:25:27,12.1,10.887,100,54
2021-05-16 13:40:46,14.4,10.676,100,48
2021-05-16 13:56:06,14,10.762,100,9
2021-05-16 14:11:25,13.3,10.934,100,36
2021-05-16 14:26:44,13.2,11.114,100,35
2021-05-16 14:42:03,13.2,11.274,100,42
2021-05-16 14:57:22,13.1,11.413,100,27
2021-05-16 15:12:41,12.9,11.491,100,32
2021-05-16 15:28:00,13.3,11.636,100,26
2021-05-16 15:43:19,13.2,11.669,100,38
2021-05-16 15:58:39,13.7,11.664,100,28
2021-05-16 16:13:58,14.4,11.562,100,36
2021-05-16 16:29:17,15.1,11.518,100,27
2021-05-16 16:44:36,14.8,11.564,100,25
2021-05-16 16:44:58,14.8,11.564,100,25
2021-05-16 16:59:55,14.8,11.568,100,18
2021-05-16 17:15:14,14.3,11.672,100,10
2021-05-16 17:30:34,14,11.73,100,7
2021-05-16 18:16:31,10.7,12.487,100,16
2021-05-16 18:31:50,10.3,12.55,100,11
2021-05-17 07:20:11,9.4,11.735,100,11
2021-05-17 07:35:30,9.6,11.612,100,19
2021-05-17 08:06:08,9.9,11.357,100,13
2021-05-17 08:21:27,10.1,11.269,100,13
2021-05-17 08:36:46,10,11.192,100,17
2021-05-17 08:37:02,10,11.192,100,17
2021-05-17 08:52:05,10.4,11.03,100,24
2021-05-17 09:07:24,11,10.824,100,17
2021-05-17 09:22:43,11.4,10.649,100,22
2021-05-17 09:38:02,11.8,10.592,100,17
2021-05-17 09:53:21,11.4,10.635,100,29
2021-05-17 10:08:41,11,10.696,100,25
2021-05-17 10:24:00,10.9,10.776,100,29
2021-05-17 10:54:38,11.7,10.741,100,46
2021-05-17 11:09:57,12.2,10.693,100,19
2021-05-17 11:25:16,12.4,10.79,100,42
2021-05-17 11:55:54,12.9,10.933,100,54
2021-05-17 12:11:13,11.1,11.338,100,13
2021-05-17 12:26:32,10.5,11.48,100,19
2021-05-17 12:41:51,10.7,11.523,100,33
2021-05-17 12:57:11,11.3,11.454,100,50
2021-05-17 13:12:30,12.5,11.319,100,46
2021-05-17 13:27:49,13.9,11.188,100,45
2021-05-17 13:43:08,14.3,11.125,100,46
2021-05-17 13:58:28,14.3,11.118,100,33
2021-05-17 14:13:46,13.9,11.226,100,35
2021-05-17 14:29:06,14.1,11.235,100,39
2021-05-17 14:44:25,14.3,11.306,100,48
2021-05-17 15:15:03,14.8,11.403,100,35
2021-05-17 15:30:22,14.4,11.528,100,10
2021-05-17 15:45:41,13.7,11.698,100,15
2021-05-17 16:01:01,13.3,11.754,100,38
2021-05-17 16:16:20,14.3,11.631,100,34
2021-05-17 16:31:39,14.4,11.564,100,18
2021-05-17 17:17:36,13.6,11.618,100,12
2021-05-17 17:32:55,13.2,11.736,100,60
2021-05-17 17:48:15,11.9,11.969,100,14
2021-05-17 18:03:34,11.5,12.07,100,17
2021-05-17 18:34:12,11.7,11.983,100,12
2021-05-17 18:49:31,11.7,11.976,100,40
2021-05-17 19:04:50,11.2,12.038,100,26
2021-05-17 19:20:09,11.6,11.973,100,0
2021-05-17 19:35:28,11.3,12.048,100,9
2021-05-17 19:50:47,11.3,12.061,100,1
2021-05-17 20:06:06,11.2,12.057,100,31
2021-05-17 20:21:25,11,12.096,100,56
2021-05-17 20:36:44,10.8,12.14,100,52
2021-05-17 20:52:04,10.5,12.169,100,21
2021-05-17 21:07:22,10.3,12.231,100,42
2021-05-17 21:22:42,10.2,12.3,100,18
2021-05-17 21:38:00,10.1,12.342,100,3
2021-05-17 21:53:20,10.2,12.341,100,0
2021-05-17 22:08:39,10,12.306,100,0
2021-05-17 22:23:58,10.2,12.307,100,0
2021-05-17 22:24:13,10.2,12.307,100,0
2021-05-17 22:39:17,10,12.33,100,0
2021-05-17 22:54:36,10,12.334,100,0
2021-05-17 23:09:54,9.9,12.356,100,0
2021-05-17 23:25:13,10,12.32,100,0
2021-05-17 23:40:33,9.8,12.262,100,0
2021-05-17 23:55:52,9.8,12.233,100,0
2021-05-18 00:11:10,9.8,12.238,100,0
2021-05-18 00:26:30,9.8,12.221,100,0
2021-05-18 00:41:49,9.7,12.135,100,0
2021-05-18 00:57:08,9.9,12.151,100,0
2021-05-18 00:57:23,9.9,12.151,100,0
2021-05-18 01:12:27,9.8,12.13,100,0
2021-05-18 01:27:46,9.7,12.134,100,0
2021-05-18 01:43:05,9.7,12.107,100,0
2021-05-18 01:58:24,9.6,12.162,100,0
2021-05-18 02:13:43,9.7,12.202,100,0
2021-05-18 02:29:02,9.5,12.27,100,0
2021-05-18 02:44:21,9.4,12.272,100,0
2021-05-18 02:59:39,9.2,12.307,100,0
2021-05-18 03:14:58,9.1,12.346,100,0
2021-05-18 03:30:18,9,12.325,100,0
2021-05-18 03:45:36,9.1,12.323,100,0
2021-05-18 04:00:55,9,12.346,100,0
2021-05-18 04:16:14,9.1,12.293,100,0
2021-05-18 04:31:34,9.2,12.271,100,0
2021-05-18 04:46:52,9.2,12.237,100,0
2021-05-18 05:02:11,9.2,12.241,100,0
2021-05-18 05:17:30,9.1,12.233,100,3
2021-05-18 05:32:49,9.1,12.256,100,17
2021-05-18 05:48:08,9.1,12.284,100,18
2021-05-18 06:03:27,8.9,12.273,100,17
2021-05-18 06:18:46,9,12.252,100,1
2021-05-18 06:34:05,9,12.261,100,57
2021-05-18 06:49:24,9.2,12.193,100,1
2021-05-18 07:04:43,9.4,12.129,100,7
2021-05-18 07:20:02,9.5,11.988,100,21
2021-05-18 07:35:21,9.7,11.859,100,27
2021-05-18 07:50:40,9.9,11.661,100,27
2021-05-18 07:53:13,9.9,11.64,100,13
2021-05-18 08:08:32,9.9,11.569,100,12
2021-05-18 08:23:51,9.9,11.483,100,21
2021-05-18 08:39:10,10.3,11.364,100,16
2021-05-18 08:54:29,10.5,11.179,100,28
2021-05-18 09:09:49,11.5,10.96,100,30
2021-05-18 09:25:07,12.1,10.871,100,47
2021-05-18 09:40:26,12.9,10.74,100,28
2021-05-18 09:55:46,12.1,10.838,100,41
2021-05-18 10:26:25,12.5,10.979,100,25
2021-05-18 10:41:43,12,11.185,100,33
2021-05-18 10:57:02,12,11.331,100,34
2021-05-18 11:12:22,11.7,11.511,100,21
2021-05-18 11:27:41,11,11.768,100,31
2021-05-18 11:42:59,11,11.884,100,24
2021-05-18 11:58:18,10.6,12.078,100,30
2021-05-18 12:13:37,10.6,12.087,100,41
2021-05-18 12:28:56,11.3,11.997,100,46
2021-05-18 12:44:16,13.1,11.799,100,31
2021-05-18 12:59:35,12.5,11.845,100,42
2021-05-18 13:14:54,13.5,11.71,100,42
2021-05-18 13:30:13,15.2,11.504,100,40
2021-05-18 14:16:11,11.7,12.145,100,6
2021-05-18 14:16:26,11.7,12.145,100,6
2021-05-18 14:31:30,10.4,12.508,100,10
2021-05-18 14:46:49,10.1,12.596,100,21
2021-05-18 15:02:08,10.6,12.54,100,27
2021-05-18 15:17:27,10.9,12.365,100,29
2021-05-18 15:32:46,11.1,12.333,100,26
2021-05-18 15:48:05,11.3,12.246,100,13
2021-05-18 16:03:24,11.1,12.344,100,12
2021-05-18 16:18:43,11,12.276,100,40
2021-05-18 16:34:02,11.8,12.063,100,22
2021-05-18 16:49:22,13,11.857,100,15
2021-05-18 17:04:41,13.1,11.848,100,29
2021-05-18 17:20:00,13.4,11.797,100,21
2021-05-18 17:35:19,13.9,11.699,100,23
2021-05-18 17:50:38,14,11.659,100,15
2021-05-18 18:05:57,13.8,11.693,100,21
2021-05-18 18:21:17,13.4,11.756,100,10
2021-05-19 05:19:53,6.3,13.082,100,28
2021-05-19 05:20:09,6.3,13.082,100,28
2021-05-19 05:35:12,6.4,13.127,100,1
2021-05-19 06:05:49,6,12.983,100,10
2021-05-19 06:21:08,6.6,12.948,100,13
2021-05-19 06:36:27,7.1,12.863,100,6
2021-05-19 06:51:46,7.7,12.754,100,10
2021-05-19 07:07:05,7.7,12.655,100,12
2021-05-19 07:22:24,8.1,12.589,100,16
2021-05-19 07:37:43,8.2,12.536,100,3
2021-05-19 07:53:02,8.2,12.53,100,61
2021-05-19 08:23:40,8,12.504,100,42
2021-05-19 08:26:13,7.9,12.537,100,44
2021-05-19 08:41:32,7.8,12.536,100,63
2021-05-19 08:56:51,7.9,12.483,100,7
2021-05-19 09:12:10,8.1,12.443,100,7
2021-05-19 09:27:28,8.2,12.404,100,14
2021-05-19 09:42:47,8.6,12.325,100,15
2021-05-19 09:58:06,9,12.188,100,20
2021-05-19 10:13:25,9.4,12.085,100,18
2021-05-19 10:28:44,9.4,12.019,100,17
2021-05-19 10:44:03,9.4,11.905,100,13
2021-05-19 10:59:22,9.7,11.788,100,41
2021-05-19 10:59:44,9.7,11.788,100,41
2021-05-19 11:30:01,10.7,11.465,100,43
2021-05-19 11:45:20,11,11.337,100,32
2021-05-19 12:00:39,11.1,11.37,100,30
2021-05-19 12:15:58,11.2,11.324,100,38
2021-05-19 12:31:17,12,11.297,100,31
2021-05-19 12:46:36,12.1,11.344,100,36
2021-05-19 13:01:55,12.7,11.364,100,45
2021-05-19 13:32:34,14.9,11.321,100,49
2021-05-19 13:47:53,15.7,11.274,100,38
2021-05-19 14:03:12,15.8,11.327,100,38
2021-05-19 14:18:32,15.7,11.369,100,37
2021-05-19 14:33:51,15.8,11.432,100,37
2021-05-19 14:49:10,17.1,11.301,100,38
2021-05-19 15:04:29,18.4,11.156,100,36
2021-05-19 15:19:49,16.6,11.349,100,25
2021-05-19 15:35:08,15.7,11.531,100,38
2021-05-19 15:50:27,16.1,11.525,100,20
2021-05-19 16:05:46,16.1,11.513,100,26
2021-05-19 16:36:25,15.9,11.543,100,17
2021-05-19 16:51:44,15.4,11.64,100,13
2021-05-19 17:07:03,15.4,11.654,100,14
2021-05-19 17:22:22,15.4,11.63,100,18
2021-05-19 17:37:42,15.4,11.659,100,15
2021-05-19 18:08:21,15.9,11.54,100,13
2021-05-19 18:08:36,15.9,11.54,100,13
2021-05-19 18:23:40,15.5,11.567,100,11
2021-05-19 18:38:59,15.1,11.642,100,52
2021-05-19 18:54:18,14.6,11.669,100,59
2021-05-19 19:09:37,14,11.815,100,31
2021-05-19 19:24:57,12.7,12.004,100,21
2021-05-19 19:40:15,11.8,12.205,100,17
2021-05-19 19:55:34,11,12.377,100,30
2021-05-19 20:10:54,10.3,12.647,100,47
2021-05-20 10:00:35,16.4,10.72,100,32
2021-05-20 10:15:54,15.9,10.955,100,32
2021-05-20 10:31:14,15.1,11.155,100,20
2021-05-20 10:46:33,15.7,11.23,100,22
2021-05-20 11:01:52,14.6,11.444,100,22
2021-05-20 11:17:11,14.2,11.574,100,51
2021-05-20 11:32:31,15.6,11.496,100,18
2021-05-20 12:03:09,15.5,11.514,100,42
2021-05-20 12:18:28,15.3,11.534,100,47
2021-05-20 12:33:48,15.9,11.462,100,47
2021-05-20 12:49:07,16.9,11.486,100,29
2021-05-20 13:04:26,16.7,11.775,100,43
2021-05-20 13:19:46,16.9,11.315,100,33
2021-05-20 13:35:05,16.5,11.347,100,24
2021-05-20 14:05:43,15.6,11.43,100,17
2021-05-20 14:21:03,15.1,11.552,100,39
2021-05-20 14:36:22,15.6,11.475,100,18
2021-05-20 14:51:41,15.1,11.538,100,45
2021-05-20 15:07:01,16.7,11.319,100,34
2021-05-20 15:22:20,17.7,11.155,100,34
2021-05-20 15:37:39,17.8,11.209,100,34
2021-05-20 15:52:58,17.6,11.145,100,24
2021-05-20 16:08:17,17.4,11.117,100,32
2021-05-20 16:23:37,17.8,11.068,100,31
2021-05-20 16:38:56,17.8,11.003,100,36
2021-05-20 17:09:35,17.3,11.089,100,27
2021-05-20 17:24:54,17.2,11.089,100,23
2021-05-20 17:40:13,17,11.104,100,23
2021-05-20 17:55:33,16.8,11.154,100,24
2021-05-20 18:10:52,16.7,11.152,100,19
2021-05-20 18:26:11,16.4,11.178,100,18
2021-05-20 18:41:30,16.3,11.236,100,15
2021-05-20 19:12:09,15.8,11.272,100,3
2021-05-20 19:27:28,15.6,11.288,100,3
2021-05-20 21:14:43,14.4,11.272,100,36
2021-05-20 21:45:21,14.1,11.274,100,0
2021-05-20 22:00:40,13.9,11.295,100,0
2021-05-20 22:15:59,13.8,11.269,100,0
2021-05-20 22:31:18,13.6,11.26,100,0
2021-05-20 22:46:37,13.4,11.263,100,0
2021-05-20 23:01:57,13.4,11.296,100,0
2021-05-20 23:32:35,13,11.274,100,0
2021-05-20 23:47:54,13,11.281,100,0
2021-05-21 00:03:13,13,11.307,100,0
2021-05-21 00:18:32,12.8,11.311,100,0
2021-05-21 00:33:52,12.5,11.289,100,0
2021-05-21 00:49:11,12.4,11.314,100,0
2021-05-21 01:19:49,12.2,11.37,100,0
2021-05-21 01:35:08,12.1,11.343,100,0
2021-05-21 01:50:27,11.8,11.335,100,0
2021-05-21 02:05:46,11.7,11.376,100,0
2021-05-21 02:36:25,11.6,11.423,100,0
2021-05-21 02:51:44,11.3,11.438,100,0
2021-05-21 03:07:03,11.4,11.437,100,0
2021-05-21 03:22:22,11.2,11.459,100,0
2021-05-21 03:37:41,11.1,11.45,100,0
2021-05-21 03:53:00,11,11.508,100,0
2021-05-21 04:08:19,11,11.506,100,0
2021-05-21 04:23:38,11,11.504,100,0
2021-05-21 04:38:57,11,11.519,100,0
2021-05-21 04:54:16,10.8,11.555,100,0
2021-05-21 05:09:35,10.7,11.552,100,7
2021-05-21 05:24:55,10.7,11.583,100,48
2021-05-21 05:40:14,10.7,11.599,100,62
2021-05-21 05:55:33,10.6,11.599,100,30
2021-05-21 06:26:11,10.7,11.612,100,53
2021-05-21 06:41:30,10.6,11.592,100,5
2021-05-21 06:56:49,10.9,11.587,100,10
2021-05-21 07:12:08,11.1,11.579,100,11
2021-05-21 07:27:27,11.3,11.549,100,14
2021-05-21 07:42:46,11.6,11.513,100,14
2021-05-21 07:43:02,11.6,11.513,100,14
2021-05-21 07:58:05,12.1,11.455,100,27
2021-05-21 08:13:24,13.4,11.296,100,19
2021-05-21 08:28:44,13.8,11.244,100,30
2021-05-21 08:59:22,13.8,11.348,100,15
2021-05-21 09:14:41,13.7,11.432,100,19
2021-05-21 09:32:34,13.8,11.517,100,20
2021-05-21 09:47:53,14,11.554,100,19
2021-05-21 10:03:12,14.1,11.626,100,20
2021-05-21 10:18:31,14.2,11.643,100,26
2021-05-21 10:33:51,14.4,11.66,100,31
2021-05-21 10:49:10,14.6,11.639,100,34
2021-05-21 10:49:31,14.6,11.639,100,34
2021-05-21 11:04:29,15,11.622,100,28
2021-05-21 11:19:49,15.3,11.572,100,28
2021-05-21 11:35:08,15.4,11.563,100,27
2021-05-21 11:50:27,15.2,11.62,100,31
2021-05-21 12:05:46,15.5,11.551,100,33
2021-05-21 12:21:05,16.2,11.452,100,42
2021-05-21 12:36:24,16.7,11.364,100,27
2021-05-21 12:51:44,16.1,11.431,100,45
2021-05-21 13:07:03,16,11.481,100,41
2021-05-21 13:22:22,16.5,11.383,100,26
2021-05-21 13:22:38,16.5,11.383,100,26
2021-05-21 13:37:41,16.6,11.387,100,28
2021-05-21 17:12:18,18,11.08,100,32
2021-05-21 17:27:31,17.8,11.087,100,31
2021-05-21 17:42:50,17.8,11.104,100,29
2021-05-21 17:58:10,17.6,11.135,100,14
2021-05-21 18:44:08,17.3,11.154,100,16
2021-05-21 18:59:27,17.3,11.138,100,1
2021-05-21 22:03:17,12.1,11.757,100,0
2021-05-21 22:18:36,11.8,11.795,100,0
2021-05-21 22:49:14,10.9,11.898,100,0
2021-05-22 01:22:24,9.6,12.309,100,0
2021-05-22 01:37:43,9.5,12.329,100,0
2021-05-22 01:53:02,9.4,12.326,100,0
2021-05-22 05:12:10,8.9,12.484,100,14
2021-05-22 05:27:28,9,12.454,100,39
2021-05-22 05:42:47,8.9,12.5,100,59
2021-05-22 05:58:06,9.1,12.455,100,55
2021-05-22 13:55:29,11.7,11.605,100,29
2021-05-22 16:13:22,14.9,11.522,100,29
2021-05-22 16:28:41,15.2,11.506,100,34
2021-05-22 16:44:01,15.7,11.371,100,39
2021-05-22 16:59:24,15.9,11.33,100,27
2021-05-22 16:59:36,15.9,11.33,100,27
2021-05-22 18:15:56,13,11.896,100,16
2021-05-22 18:31:15,12.6,11.977,100,10
2021-05-22 22:21:01,9.9,12.997,100,0
2021-05-22 22:36:19,9.9,12.461,100,0
2021-05-22 22:51:38,9.8,12.364,100,0
2021-05-23 00:23:33,9.5,12.306,100,0
2021-05-23 00:38:51,9.4,12.32,100,0
2021-05-23 00:54:10,9.3,12.281,100,0
2021-05-23 01:09:29,9.3,12.324,100,0
2021-05-23 01:24:48,9.3,12.296,100,0
2021-05-23 01:40:08,9.1,12.284,100,0
2021-05-23 01:55:26,9.1,12.23,100,0
2021-05-23 02:41:24,9,12.241,100,0
2021-05-23 02:56:42,9,12.264,100,0
2021-05-23 06:15:49,8.7,12.254,100,52
2021-05-23 06:31:07,8.9,12.228,100,40
2021-05-23 06:46:26,9,12.201,100,2
2021-05-23 07:01:45,9,12.16,100,6
2021-05-23 07:17:04,9.1,12.109,100,2
2021-05-23 07:32:25,9.1,12.091,100,38
2021-05-23 07:47:42,9.2,12.032,100,12
2021-05-23 09:04:18,10.1,11.591,100,50
2021-05-23 09:19:36,10.4,11.41,100,19
2021-05-23 09:34:55,10.5,11.371,100,47
2021-05-23 09:50:14,12,11.075,100,47
2021-05-23 12:10:41,14.7,11.39,100,41
2021-05-23 12:25:59,15.6,11.403,100,30
2021-05-23 12:41:19,15,11.581,100,27
2021-05-23 12:56:38,14.5,11.731,100,33
2021-05-23 14:13:14,15,11.792,100,23
2021-05-23 14:28:33,14.6,11.847,100,24
2021-05-23 14:43:52,14.3,11.91,100,22
2021-05-23 14:59:11,14.5,11.88,100,26
2021-05-23 18:33:40,15.4,11.547,100,9
2021-05-23 18:49:00,15.1,11.586,100,12
2021-05-23 19:34:57,14.8,11.626,100,6
2021-05-23 19:50:16,14.6,11.618,100,58
2021-05-23 23:09:26,11.2,11.808,100,0
2021-05-23 23:24:44,10.9,11.881,100,0
2021-05-23 23:40:03,10.6,11.902,100,0
