"","datetime","temp_in_degrees_c","magnitude_in_kohm","battery_in_percent","solar_in_percent","tree_id"
"113",2021-04-29,9.53932853717026,22.7454652278177,71.0887290167866,14.7769784172662,"mof_cst_00001"
"114",2021-04-30,8.46546610169491,24.1946461864407,70.6419491525424,20.3559322033898,"mof_cst_00001"
"115",2021-05-01,9.23483146067416,21.794988764045,71.438202247191,5.98876404494382,"mof_cst_00001"
"116",2021-05-02,7.86324626865672,22.6754608208955,70.8470149253731,19.0261194029851,"mof_cst_00001"
"117",2021-05-03,8.91124497991968,22.4261927710844,70.5160642570281,23.4036144578313,"mof_cst_00001"
"118",2021-05-05,6.6588424437299,21.0429678456592,70.4340836012862,25.8617363344051,"mof_cst_00001"
"119",2021-05-06,7.08744292237443,20.0610296803653,70.3470319634703,19.4908675799087,"mof_cst_00001"
"120",2021-05-07,6.85664845173042,19.8640619307833,69.5428051001822,20.103825136612,"mof_cst_00001"
"121",2021-05-08,9.73605947955391,19.9315799256505,69.5966542750929,20.4739776951673,"mof_cst_00001"
"122",2021-05-09,20.1730275229358,15.6848183486239,70.0642201834862,17.7339449541284,"mof_cst_00001"
"123",2021-05-10,17.7393382352941,16.346,69.6783088235294,14.3639705882353,"mof_cst_00001"
"124",2021-05-11,13.982084095064,15.1300182815357,69.1882998171846,13.890310786106,"mof_cst_00001"
"125",2021-05-12,14.2010714285714,15.9324214285714,69.6910714285714,15.8857142857143,"mof_cst_00001"
"126",2021-05-13,14.0586734693878,15.6886802721088,70.3520408163265,16.6836734693878,"mof_cst_00001"
"127",2021-05-14,14.4968503937008,14.7051594488189,71.5984251968504,17.742125984252,"mof_cst_00001"
"128",2021-05-15,11.6011111111111,15.1033962962963,71.4666666666667,24.437037037037,"mof_cst_00001"
"129",2021-05-16,12.9464,13.799312,72.492,25.524,"mof_cst_00001"
"130",2021-05-17,12.2754545454545,32.7089977272728,72.6045454545455,22.8363636363636,"mof_cst_00001"
"131",2021-05-18,10.5930434782609,106.058210869565,71.8217391304348,19.8608695652174,"mof_cst_00001"
"132",2021-05-19,12.178125,59.79359375,70.8778409090909,26.2698863636364,"mof_cst_00001"
"133",2021-05-20,15.9119863013699,13.2052397260274,68.1780821917808,22.527397260274,"mof_cst_00001"
"134",2021-05-21,14.21146025878,13.2423401109057,68.8280961182994,18.3567467652495,"mof_cst_00001"
"135",2021-05-22,10.3399246704331,14.071581920904,68.5009416195857,18.1431261770245,"mof_cst_00001"
"136",2021-05-23,11.6462406015038,13.5164567669173,68.8890977443609,17.7293233082707,"mof_cst_00001"
"137",2021-05-24,12.4266055045871,13.5307743119266,68.4678899082569,16.2128440366972,"mof_cst_00001"
"138",2021-05-25,8.87274436090225,15.6353176691729,68.0338345864662,18.3139097744361,"mof_cst_00001"
"139",2021-05-26,9.59469879518072,22.4919710843374,69.7493975903614,20.1012048192771,"mof_cst_00001"
"140",2021-05-27,11.9630188679245,65.0470905660377,69.9698113207547,27.9132075471698,"mof_cst_00001"
"141",2021-05-28,17.8435714285714,73.1411464285714,73.6964285714286,28.675,"mof_cst_00001"
"142",2021-05-29,14.0484913793103,54.604301724138,73.4676724137931,22.0258620689655,"mof_cst_00001"
"143",2021-05-30,15.0753731343283,31.0577537313433,76.1393034825871,21.3059701492537,"mof_cst_00001"
"144",2021-05-31,20.4205970149254,24.1863402985075,78.1671641791045,26.9940298507463,"mof_cst_00001"
"145",2021-06-01,18.7560859188544,8.47412410501194,77.9904534606205,23.8162291169451,"mof_cst_00001"
"146",2021-06-02,21.1385185185185,7.92803950617283,78.7259259259259,22.8395061728395,"mof_cst_00001"
"147",2021-06-03,20.0878947368421,7.9884947368421,79.4263157894737,19.8052631578947,"mof_cst_00001"
"148",2021-06-04,19.7385922330097,8.75940533980583,78.4223300970874,19.2815533980583,"mof_cst_00001"
"149",2021-06-05,21.0881642512078,9.77888164251208,78.8454106280193,21.780193236715,"mof_cst_00001"
"150",2021-06-06,17.468345323741,11.1000047961631,78.6402877697842,15.6834532374101,"mof_cst_00001"
"151",2021-06-07,17.4639705882353,8.37825980392157,79.2156862745098,17.1936274509804,"mof_cst_00001"
"152",2021-06-08,20.3731988472623,7.55826224783861,78.342939481268,23.7752161383285,"mof_cst_00001"
"153",2021-06-10,26.1087628865979,32.5648195876289,82.7783505154639,23.8969072164948,"mof_cst_00001"
"154",2021-06-11,22.5699633699634,26.0214102564103,84.5677655677656,22.7472527472527,"mof_cst_00001"
"155",2021-06-14,30.9055555555556,4.15577777777778,100,42.5555555555556,"mof_cst_00001"
"156",2021-06-15,28.4,4.147,100,39,"mof_cst_00001"
"157",2021-03-04,27.18,6.0894,64.8,15.4,"mof_cst_00050"
"158",2021-03-05,20.3486486486486,3.57456756756757,75.5135135135135,10.6621621621622,"mof_cst_00050"
"159",2021-03-06,20.3028169014085,3.57425352112676,75.1549295774648,13.7253521126761,"mof_cst_00050"
